"reg_date","hour_reg","day_of_reg","pick_rgn2_nm","is_rain","month","week","day_of_reg2","rider_cnt_w_2","rider_cnt_w_3","rider_cnt_w_4","order_cnt_w_2","order_cnt_w_3","order_cnt_w_4","rider_cnt_w_1","order_cnt_w_1","is_holiday","is_holiday2"
2023-05-16,16,"岿格","价颇备",0,5,2,"拳夸老",267,315,274,593,756,640,264,572,0,0
2023-05-16,17,"岿格","价颇备",0,5,2,"拳夸老",458,508,468,1026,1325,1069,440,985,0,0
2023-05-16,18,"岿格","价颇备",0,5,2,"拳夸老",663,696,681,1653,1999,1830,649,1610,0,0
2023-05-16,19,"岿格","价颇备",0,5,2,"拳夸老",666,736,684,1653,1723,1715,692,1611,0,0
2023-05-16,20,"岿格","价颇备",0,5,2,"拳夸老",517,550,492,1154,1162,1110,503,1172,0,0
2023-05-16,21,"岿格","价颇备",0,5,2,"拳夸老",356,337,350,777,845,788,357,769,0,0
2023-05-16,22,"岿格","价颇备",0,5,2,"拳夸老",254,252,255,615,618,601,262,576,0,0
2023-05-16,23,"岿格","价颇备",0,5,2,"拳夸老",181,192,161,417,436,381,160,343,0,0
2023-05-16,9,"岿格","剧玫备",0,5,2,"拳夸老",34,34,31,52,44,41,25,32,0,0
2023-05-16,10,"岿格","剧玫备",0,5,2,"拳夸老",84,82,73,125,118,112,69,88,0,0
2023-05-16,11,"岿格","剧玫备",0,5,2,"拳夸老",193,173,156,372,346,296,153,267,0,0
2023-05-16,12,"岿格","剧玫备",0,5,2,"拳夸老",196,179,181,348,324,277,164,273,0,0
2023-05-16,13,"岿格","剧玫备",0,5,2,"拳夸老",150,157,125,236,265,209,127,198,0,0
2023-05-16,14,"岿格","剧玫备",0,5,2,"拳夸老",108,120,95,191,193,144,107,174,0,0
2023-05-16,15,"岿格","剧玫备",0,5,2,"拳夸老",105,112,96,188,209,157,83,142,0,0
2023-05-16,16,"岿格","剧玫备",0,5,2,"拳夸老",137,171,175,244,356,310,135,236,0,0
2023-05-16,17,"岿格","剧玫备",0,5,2,"拳夸老",213,255,228,376,515,362,220,344,0,0
2023-05-16,18,"岿格","剧玫备",0,5,2,"拳夸老",306,339,305,577,723,555,302,600,0,0
2023-05-16,19,"岿格","剧玫备",0,5,2,"拳夸老",303,307,316,534,555,564,281,485,0,0
2023-05-16,20,"岿格","剧玫备",0,5,2,"拳夸老",229,250,184,376,383,276,228,360,0,0
2023-05-16,21,"岿格","剧玫备",0,5,2,"拳夸老",144,150,134,231,256,208,156,252,0,0
2023-05-16,22,"岿格","剧玫备",0,5,2,"拳夸老",106,102,101,143,170,143,118,181,0,0
2023-05-16,23,"岿格","剧玫备",0,5,2,"拳夸老",55,56,59,78,77,83,64,92,0,0
2023-05-16,9,"岿格","康殿器备",0,5,2,"拳夸老",67,62,65,121,105,118,55,88,0,0
2023-05-16,10,"岿格","康殿器备",0,5,2,"拳夸老",188,201,210,373,439,467,177,342,0,0
2023-05-16,11,"岿格","康殿器备",0,5,2,"拳夸老",328,333,379,797,878,912,329,706,0,0
2023-05-16,12,"岿格","康殿器备",0,5,2,"拳夸老",292,292,310,572,580,580,279,482,0,0
2023-05-16,13,"岿格","康殿器备",0,5,2,"拳夸老",222,216,198,397,418,341,189,374,0,0
2023-05-16,14,"岿格","康殿器备",0,5,2,"拳夸老",153,160,145,305,304,282,132,250,0,0
2023-05-16,15,"岿格","康殿器备",0,5,2,"拳夸老",137,157,128,217,305,233,136,242,0,0
2023-05-16,16,"岿格","康殿器备",0,5,2,"拳夸老",193,208,192,348,410,345,176,299,0,0
2023-05-16,17,"岿格","康殿器备",0,5,2,"拳夸老",297,317,301,582,764,609,314,627,0,0
2023-05-16,18,"岿格","康殿器备",0,5,2,"拳夸老",483,461,481,1163,1265,1191,470,1114,0,0
2023-05-16,19,"岿格","康殿器备",0,5,2,"拳夸老",458,416,482,973,964,1059,436,949,0,0
2023-05-16,20,"岿格","康殿器备",0,5,2,"拳夸老",341,316,371,686,592,741,336,650,0,0
2023-05-16,21,"岿格","康殿器备",0,5,2,"拳夸老",246,224,240,474,500,462,227,431,0,0
2023-05-16,22,"岿格","康殿器备",0,5,2,"拳夸老",166,149,166,339,319,346,148,302,0,0
2023-05-16,23,"岿格","康殿器备",0,5,2,"拳夸老",130,116,132,243,224,218,114,207,0,0
2023-05-16,9,"岿格","侩魂备",0,5,2,"拳夸老",38,44,32,62,59,49,36,54,0,0
2023-05-16,10,"岿格","侩魂备",0,5,2,"拳夸老",73,68,78,109,95,116,65,88,0,0
2023-05-16,11,"岿格","侩魂备",0,5,2,"拳夸老",195,175,191,383,411,446,195,395,0,0
2023-05-16,12,"岿格","侩魂备",0,5,2,"拳夸老",175,180,176,306,330,313,161,284,0,0
2023-05-16,13,"岿格","侩魂备",0,5,2,"拳夸老",107,121,105,195,221,205,113,196,0,0
2023-05-16,14,"岿格","侩魂备",0,5,2,"拳夸老",73,86,79,128,158,132,72,116,0,0
2023-05-16,15,"岿格","侩魂备",0,5,2,"拳夸老",81,84,71,131,135,115,84,146,0,0
2023-05-16,16,"岿格","侩魂备",0,5,2,"拳夸老",116,107,99,183,181,161,91,151,0,0
2023-05-16,17,"岿格","侩魂备",0,5,2,"拳夸老",192,159,183,322,317,314,183,328,0,0
2023-05-16,18,"岿格","侩魂备",0,5,2,"拳夸老",269,263,257,550,570,447,266,491,0,0
2023-05-16,19,"岿格","侩魂备",0,5,2,"拳夸老",280,275,293,515,521,530,262,458,0,0
2023-05-16,20,"岿格","侩魂备",0,5,2,"拳夸老",193,194,183,319,322,319,206,356,0,0
2023-05-16,21,"岿格","侩魂备",0,5,2,"拳夸老",115,108,109,226,221,208,107,212,0,0
2023-05-16,22,"岿格","侩魂备",0,5,2,"拳夸老",82,88,83,134,144,148,80,129,0,0
2023-05-16,23,"岿格","侩魂备",0,5,2,"拳夸老",72,61,69,114,100,112,55,97,0,0
2023-05-16,9,"岿格","篮乞备",0,5,2,"拳夸老",32,26,20,49,38,31,28,46,0,0
2023-05-16,10,"岿格","篮乞备",0,5,2,"拳夸老",64,80,50,111,104,91,65,106,0,0
2023-05-16,11,"岿格","篮乞备",0,5,2,"拳夸老",128,145,128,270,310,294,138,281,0,0
2023-05-16,12,"岿格","篮乞备",0,5,2,"拳夸老",151,140,128,320,314,262,164,342,0,0
2023-05-16,13,"岿格","篮乞备",0,5,2,"拳夸老",103,121,109,200,223,216,118,223,0,0
2023-05-16,14,"岿格","篮乞备",0,5,2,"拳夸老",100,89,87,202,185,179,85,166,0,0
2023-05-16,15,"岿格","篮乞备",0,5,2,"拳夸老",88,89,79,163,172,155,89,179,0,0
2023-05-16,16,"岿格","篮乞备",0,5,2,"拳夸老",110,110,93,212,216,189,111,222,0,0
2023-05-16,17,"岿格","篮乞备",0,5,2,"拳夸老",186,190,163,371,412,358,192,372,0,0
2023-05-16,18,"岿格","篮乞备",0,5,2,"拳夸老",287,267,283,684,715,642,269,632,0,0
2023-05-16,19,"岿格","篮乞备",0,5,2,"拳夸老",311,281,275,756,626,672,322,764,0,0
2023-05-16,20,"岿格","篮乞备",0,5,2,"拳夸老",246,233,226,538,483,465,266,540,0,0
2023-05-16,21,"岿格","篮乞备",0,5,2,"拳夸老",167,157,157,373,344,356,167,395,0,0
2023-05-16,22,"岿格","篮乞备",0,5,2,"拳夸老",110,115,122,252,240,283,121,267,0,0
2023-05-16,23,"岿格","篮乞备",0,5,2,"拳夸老",83,69,82,185,130,154,90,180,0,0
2023-05-16,9,"岿格","辆肺备",0,5,2,"拳夸老",24,23,23,29,29,37,21,23,0,0
2023-05-16,10,"岿格","辆肺备",0,5,2,"拳夸老",63,61,77,86,78,112,77,100,0,0
2023-05-16,11,"岿格","辆肺备",0,5,2,"拳夸老",182,191,191,280,340,354,177,305,0,0
2023-05-16,12,"岿格","辆肺备",0,5,2,"拳夸老",139,163,133,195,266,199,141,195,0,0
2023-05-16,13,"岿格","辆肺备",0,5,2,"拳夸老",95,102,81,135,154,124,89,126,0,0
2023-05-16,14,"岿格","辆肺备",0,5,2,"拳夸老",63,56,57,91,92,85,59,89,0,0
2023-05-16,15,"岿格","辆肺备",0,5,2,"拳夸老",64,70,60,88,112,76,50,66,0,0
2023-05-16,16,"岿格","辆肺备",0,5,2,"拳夸老",79,74,68,103,115,112,70,107,0,0
2023-05-16,17,"岿格","辆肺备",0,5,2,"拳夸老",127,134,118,171,232,185,120,177,0,0
2023-05-16,18,"岿格","辆肺备",0,5,2,"拳夸老",187,185,208,290,329,322,172,268,0,0
2023-05-16,19,"岿格","辆肺备",0,5,2,"拳夸老",145,145,163,221,212,256,153,213,0,0
2023-05-16,20,"岿格","辆肺备",0,5,2,"拳夸老",96,95,116,143,117,160,103,137,0,0
2023-05-16,21,"岿格","辆肺备",0,5,2,"拳夸老",66,77,56,105,116,87,65,93,0,0
2023-05-16,22,"岿格","辆肺备",0,5,2,"拳夸老",48,34,49,69,51,68,38,48,0,0
2023-05-16,23,"岿格","辆肺备",0,5,2,"拳夸老",38,30,37,45,41,50,30,39,0,0
2023-05-16,9,"岿格","吝备",0,5,2,"拳夸老",22,27,25,28,38,31,23,34,0,0
2023-05-16,10,"岿格","吝备",0,5,2,"拳夸老",94,114,116,112,159,172,81,111,0,0
2023-05-16,11,"岿格","吝备",0,5,2,"拳夸老",202,219,211,318,384,394,197,315,0,0
2023-05-16,12,"岿格","吝备",0,5,2,"拳夸老",144,145,151,213,217,225,126,184,0,0
2023-05-16,13,"岿格","吝备",0,5,2,"拳夸老",86,101,94,128,138,132,83,118,0,0
2023-05-16,14,"岿格","吝备",0,5,2,"拳夸老",58,65,56,79,100,80,52,76,0,0
2023-05-16,15,"岿格","吝备",0,5,2,"拳夸老",61,62,59,85,86,85,49,75,0,0
2023-05-16,16,"岿格","吝备",0,5,2,"拳夸老",62,72,59,79,115,82,78,109,0,0
2023-05-16,17,"岿格","吝备",0,5,2,"拳夸老",114,140,118,147,219,179,117,150,0,0
2023-05-16,18,"岿格","吝备",0,5,2,"拳夸老",191,208,158,285,362,248,178,280,0,0
2023-05-16,19,"岿格","吝备",0,5,2,"拳夸老",169,163,185,233,248,273,165,240,0,0
2023-05-16,20,"岿格","吝备",0,5,2,"拳夸老",116,121,126,167,162,179,107,159,0,0
2023-05-16,21,"岿格","吝备",0,5,2,"拳夸老",77,84,66,105,142,96,78,125,0,0
2023-05-16,22,"岿格","吝备",0,5,2,"拳夸老",54,58,62,75,86,88,67,94,0,0
2023-05-16,23,"岿格","吝备",0,5,2,"拳夸老",36,45,35,56,68,46,51,76,0,0
2023-05-16,9,"岿格","吝尔备",0,5,2,"拳夸老",25,28,23,36,38,33,23,28,0,0
2023-05-16,10,"岿格","吝尔备",0,5,2,"拳夸老",45,63,53,83,81,81,45,61,0,0
2023-05-16,11,"岿格","吝尔备",0,5,2,"拳夸老",108,129,100,211,246,201,121,218,0,0
2023-05-16,12,"岿格","吝尔备",0,5,2,"拳夸老",133,130,107,241,211,192,110,192,0,0
2023-05-16,13,"岿格","吝尔备",0,5,2,"拳夸老",93,90,81,179,152,148,107,163,0,0
2023-05-16,14,"岿格","吝尔备",0,5,2,"拳夸老",69,84,71,128,140,134,83,127,0,0
2023-05-16,15,"岿格","吝尔备",0,5,2,"拳夸老",64,78,57,116,114,100,61,91,0,0
2023-05-16,16,"岿格","吝尔备",0,5,2,"拳夸老",86,83,74,148,155,139,88,142,0,0
2023-05-16,17,"岿格","吝尔备",0,5,2,"拳夸老",114,154,118,205,309,214,146,234,0,0
2023-05-16,18,"岿格","吝尔备",0,5,2,"拳夸老",193,219,183,387,486,395,194,358,0,0
2023-05-16,19,"岿格","吝尔备",0,5,2,"拳夸老",230,248,238,468,527,499,236,457,0,0
2023-05-16,20,"岿格","吝尔备",0,5,2,"拳夸老",177,198,190,343,366,371,198,379,0,0
2023-05-16,21,"岿格","吝尔备",0,5,2,"拳夸老",146,125,145,268,253,298,147,266,0,0
2023-05-16,22,"岿格","吝尔备",0,5,2,"拳夸老",96,88,103,190,185,201,95,178,0,0
2023-05-16,23,"岿格","吝尔备",0,5,2,"拳夸老",58,63,55,96,117,104,64,109,0,0
2023-05-17,9,"岿格","碍巢备",0,5,2,"荐夸老",181,165,169,375,383,388,194,370,0,0
2023-05-17,10,"岿格","碍巢备",0,5,2,"荐夸老",432,422,417,804,817,826,422,799,0,0
2023-05-17,11,"岿格","碍巢备",0,5,2,"荐夸老",903,901,925,2470,2703,2504,889,2338,0,0
2023-05-17,12,"岿格","碍巢备",0,5,2,"荐夸老",865,845,758,1905,2011,1692,835,1790,0,0
2023-05-17,13,"岿格","碍巢备",0,5,2,"荐夸老",532,504,476,1132,1133,1057,498,1065,0,0
2023-05-17,14,"岿格","碍巢备",0,5,2,"荐夸老",368,370,369,869,919,827,388,876,0,0
2023-05-17,15,"岿格","碍巢备",0,5,2,"荐夸老",358,328,362,769,800,835,338,812,0,0
2023-05-17,16,"岿格","碍巢备",0,5,2,"荐夸老",448,414,428,1049,958,987,446,966,0,0
2023-05-17,17,"岿格","碍巢备",0,5,2,"荐夸老",634,653,648,1418,1567,1476,641,1439,0,0
2023-05-17,18,"岿格","碍巢备",0,5,2,"荐夸老",888,844,876,2237,2188,2348,858,2215,0,0
2023-05-17,19,"岿格","碍巢备",0,5,2,"荐夸老",871,863,841,2105,2149,2015,905,2063,0,0
2023-05-17,20,"岿格","碍巢备",0,5,2,"荐夸老",648,631,632,1463,1412,1372,649,1423,0,0
2023-05-17,21,"岿格","碍巢备",0,5,2,"荐夸老",457,420,451,1075,1067,1021,475,1053,0,0
2023-05-17,22,"岿格","碍巢备",0,5,2,"荐夸老",384,380,359,899,892,827,369,837,0,0
2023-05-17,23,"岿格","碍巢备",0,5,2,"荐夸老",278,264,262,613,624,570,295,648,0,0
2023-05-17,9,"岿格","碍悼备",0,5,2,"荐夸老",32,33,34,62,73,70,34,62,0,0
2023-05-17,10,"岿格","碍悼备",0,5,2,"荐夸老",73,77,73,126,145,132,63,125,0,0
2023-05-17,11,"岿格","碍悼备",0,5,2,"荐夸老",160,156,159,396,431,388,148,360,0,0
2023-05-17,12,"岿格","碍悼备",0,5,2,"荐夸老",162,156,164,341,398,350,152,333,0,0
2023-05-17,13,"岿格","碍悼备",0,5,2,"荐夸老",119,130,121,271,294,270,125,242,0,0
2023-05-17,14,"岿格","碍悼备",0,5,2,"荐夸老",86,105,95,181,255,197,91,177,0,0
2023-05-17,15,"岿格","碍悼备",0,5,2,"荐夸老",90,105,97,169,237,202,86,183,0,0
2023-05-17,16,"岿格","碍悼备",0,5,2,"荐夸老",107,126,117,242,285,287,124,259,0,0
2023-05-17,17,"岿格","碍悼备",0,5,2,"荐夸老",199,193,196,454,452,455,199,486,0,0
2023-05-17,18,"岿格","碍悼备",0,5,2,"荐夸老",262,270,297,687,775,821,275,695,0,0
2023-05-17,19,"岿格","碍悼备",0,5,2,"荐夸老",294,293,294,794,807,779,278,756,0,0
2023-05-17,20,"岿格","碍悼备",0,5,2,"荐夸老",223,260,214,522,584,497,235,554,0,0
2023-05-17,21,"岿格","碍悼备",0,5,2,"荐夸老",157,164,158,369,416,399,168,383,0,0
2023-05-17,22,"岿格","碍悼备",0,5,2,"荐夸老",110,109,111,270,260,257,126,281,0,0
2023-05-17,23,"岿格","碍悼备",0,5,2,"荐夸老",78,75,78,162,174,198,81,184,0,0
2023-05-17,9,"岿格","碍合备",0,5,2,"荐夸老",22,30,26,32,48,41,31,46,0,0
2023-05-17,10,"岿格","碍合备",0,5,2,"荐夸老",54,51,50,75,89,78,52,72,0,0
2023-05-17,11,"岿格","碍合备",0,5,2,"荐夸老",117,115,105,197,200,188,111,188,0,0
2023-05-17,12,"岿格","碍合备",0,5,2,"荐夸老",122,110,112,196,191,188,116,188,0,0
2023-05-17,13,"岿格","碍合备",0,5,2,"荐夸老",98,87,77,169,151,133,95,143,0,0
2023-05-17,14,"岿格","碍合备",0,5,2,"荐夸老",74,79,60,123,138,105,78,130,0,0
2023-05-17,15,"岿格","碍合备",0,5,2,"荐夸老",79,68,62,118,111,106,79,123,0,0
2023-05-17,16,"岿格","碍合备",0,5,2,"荐夸老",97,88,83,150,142,133,97,147,0,0
2023-05-17,17,"岿格","碍合备",0,5,2,"荐夸老",123,132,135,204,212,211,170,247,0,0
2023-05-17,18,"岿格","碍合备",0,5,2,"荐夸老",195,200,199,366,358,335,217,356,0,0
2023-05-17,19,"岿格","碍合备",0,5,2,"荐夸老",232,230,227,428,458,435,219,417,0,0
2023-05-17,20,"岿格","碍合备",0,5,2,"荐夸老",171,175,183,312,321,310,192,315,0,0
2023-05-17,21,"岿格","碍合备",0,5,2,"荐夸老",132,128,133,227,232,237,140,251,0,0
2023-05-17,22,"岿格","碍合备",0,5,2,"荐夸老",101,92,96,180,170,169,95,184,0,0
2023-05-17,23,"岿格","碍合备",0,5,2,"荐夸老",62,61,63,118,112,102,65,97,0,0
2023-05-17,9,"岿格","碍辑备",0,5,2,"荐夸老",83,76,73,125,116,103,70,114,0,0
2023-05-17,10,"岿格","碍辑备",0,5,2,"荐夸老",158,141,135,275,275,225,140,269,0,0
2023-05-17,11,"岿格","碍辑备",0,5,2,"荐夸老",305,298,290,723,735,648,284,658,0,0
2023-05-17,12,"岿格","碍辑备",0,5,2,"荐夸老",304,298,266,587,673,529,290,593,0,0
2023-05-17,13,"岿格","碍辑备",0,5,2,"荐夸老",236,225,209,475,476,349,224,434,0,0
2023-05-17,14,"岿格","碍辑备",0,5,2,"荐夸老",175,156,151,355,343,262,163,333,0,0
2023-05-17,15,"岿格","碍辑备",0,5,2,"荐夸老",155,163,152,286,300,279,159,287,0,0
2023-05-17,16,"岿格","碍辑备",0,5,2,"荐夸老",205,201,186,363,380,339,215,369,0,0
2023-05-17,17,"岿格","碍辑备",0,5,2,"荐夸老",340,349,319,686,743,621,352,689,0,0
2023-05-17,18,"岿格","碍辑备",0,5,2,"荐夸老",498,479,449,1190,1274,1009,498,1232,0,0
2023-05-17,19,"岿格","碍辑备",0,5,2,"荐夸老",522,510,483,1263,1356,1179,538,1333,0,0
2023-05-17,20,"岿格","碍辑备",0,5,2,"荐夸老",392,415,383,891,924,822,427,933,0,0
2023-05-17,21,"岿格","碍辑备",0,5,2,"荐夸老",294,278,304,636,616,583,315,680,0,0
2023-05-17,22,"岿格","碍辑备",0,5,2,"荐夸老",225,211,207,464,480,389,212,457,0,0
2023-05-17,23,"岿格","碍辑备",0,5,2,"荐夸老",148,146,135,303,308,262,151,294,0,0
2023-05-17,9,"岿格","包厩备",0,5,2,"荐夸老",82,107,98,168,228,181,87,177,0,0
2023-05-17,10,"岿格","包厩备",0,5,2,"荐夸老",171,196,179,325,417,326,182,342,0,0
2023-05-17,11,"岿格","包厩备",0,5,2,"荐夸老",336,336,324,787,824,735,329,778,0,0
2023-05-17,12,"岿格","包厩备",0,5,2,"荐夸老",382,377,350,806,893,733,349,759,0,0
2023-05-17,13,"岿格","包厩备",0,5,2,"荐夸老",269,291,275,564,631,544,255,543,0,0
2023-05-17,14,"岿格","包厩备",0,5,2,"荐夸老",218,259,233,507,609,482,211,479,0,0
2023-05-17,15,"岿格","包厩备",0,5,2,"荐夸老",200,238,217,457,533,478,197,441,0,0
2023-05-17,16,"岿格","包厩备",0,5,2,"荐夸老",252,284,265,534,582,554,262,548,0,0
2023-05-17,17,"岿格","包厩备",0,5,2,"荐夸老",400,443,419,903,991,900,419,901,0,0
2023-05-17,18,"岿格","包厩备",0,5,2,"荐夸老",579,661,622,1508,1756,1479,563,1458,0,0
2023-05-17,19,"岿格","包厩备",0,5,2,"荐夸老",638,728,683,1611,1979,1718,628,1609,0,0
2023-05-17,20,"岿格","包厩备",0,5,2,"荐夸老",561,616,608,1362,1515,1285,534,1273,0,0
2023-05-17,21,"岿格","包厩备",0,5,2,"荐夸老",424,438,432,1020,1093,967,400,926,0,0
2023-05-17,22,"岿格","包厩备",0,5,2,"荐夸老",356,347,385,893,877,855,322,810,0,0
2023-05-17,23,"岿格","包厩备",0,5,2,"荐夸老",276,268,298,671,664,671,270,649,0,0
2023-05-17,9,"岿格","堡柳备",0,5,2,"荐夸老",32,36,37,60,58,62,33,63,0,0
2023-05-17,10,"岿格","堡柳备",0,5,2,"荐夸老",87,69,64,152,130,113,77,121,0,0
2023-05-17,11,"岿格","堡柳备",0,5,2,"荐夸老",195,181,176,427,389,356,186,399,0,0
2023-05-17,12,"岿格","堡柳备",0,5,2,"荐夸老",197,170,167,392,342,332,176,368,0,0
2023-05-17,13,"岿格","堡柳备",0,5,2,"荐夸老",153,144,110,309,296,211,142,269,0,0
2023-05-17,14,"岿格","堡柳备",0,5,2,"荐夸老",115,92,112,250,182,211,119,227,0,0
2023-05-17,15,"岿格","堡柳备",0,5,2,"荐夸老",117,101,105,244,189,201,99,198,0,0
2023-05-17,16,"岿格","堡柳备",0,5,2,"荐夸老",134,97,128,260,201,257,117,242,0,0
2023-05-17,17,"岿格","堡柳备",0,5,2,"荐夸老",200,173,198,432,343,424,202,435,0,0
2023-05-17,18,"岿格","堡柳备",0,5,2,"荐夸老",304,262,276,723,624,641,325,740,0,0
2023-05-17,19,"岿格","堡柳备",0,5,2,"荐夸老",321,280,295,733,655,689,315,730,0,0
2023-05-17,20,"岿格","堡柳备",0,5,2,"荐夸老",266,218,248,570,439,543,253,571,0,0
2023-05-17,21,"岿格","堡柳备",0,5,2,"荐夸老",174,170,152,375,353,310,166,335,0,0
2023-05-17,22,"岿格","堡柳备",0,5,2,"荐夸老",125,116,122,236,246,241,123,299,0,0
2023-05-17,23,"岿格","堡柳备",0,5,2,"荐夸老",80,75,72,177,160,155,89,191,0,0
2023-05-17,9,"岿格","备肺备",0,5,2,"荐夸老",30,39,29,36,48,35,34,44,0,0
2023-05-17,10,"岿格","备肺备",0,5,2,"荐夸老",73,70,64,100,110,81,69,85,0,0
2023-05-17,11,"岿格","备肺备",0,5,2,"荐夸老",179,197,151,291,326,235,152,266,0,0
2023-05-17,12,"岿格","备肺备",0,5,2,"荐夸老",151,176,125,236,266,181,130,201,0,0
2023-05-17,13,"岿格","备肺备",0,5,2,"荐夸老",109,142,108,156,222,151,109,152,0,0
2023-05-17,14,"岿格","备肺备",0,5,2,"荐夸老",101,88,81,167,149,119,93,138,0,0
2023-05-17,15,"岿格","备肺备",0,5,2,"荐夸老",66,104,91,103,142,128,75,110,0,0
2023-05-17,16,"岿格","备肺备",0,5,2,"荐夸老",108,114,113,148,169,172,87,128,0,0
2023-05-17,17,"岿格","备肺备",0,5,2,"荐夸老",170,205,194,258,325,289,189,300,0,0
2023-05-17,18,"岿格","备肺备",0,5,2,"荐夸老",275,305,306,496,584,526,276,493,0,0
2023-05-17,19,"岿格","备肺备",0,5,2,"荐夸老",293,317,308,507,554,509,312,550,0,0
2023-05-17,20,"岿格","备肺备",0,5,2,"荐夸老",217,192,191,362,302,299,236,392,0,0
2023-05-17,21,"岿格","备肺备",0,5,2,"荐夸老",151,159,137,260,270,238,143,229,0,0
2023-05-17,22,"岿格","备肺备",0,5,2,"荐夸老",111,106,98,176,176,153,95,165,0,0
2023-05-17,23,"岿格","备肺备",0,5,2,"荐夸老",68,66,62,98,118,87,57,86,0,0
2023-05-17,9,"岿格","陛玫备",0,5,2,"荐夸老",32,32,24,43,48,32,31,40,0,0
2023-05-17,10,"岿格","陛玫备",0,5,2,"荐夸老",66,75,55,107,110,75,52,75,0,0
2023-05-17,11,"岿格","陛玫备",0,5,2,"荐夸老",164,155,155,278,304,275,151,236,0,0
2023-05-17,12,"岿格","陛玫备",0,5,2,"荐夸老",137,142,121,223,227,193,133,203,0,0
2023-05-17,13,"岿格","陛玫备",0,5,2,"荐夸老",94,96,93,165,161,136,99,153,0,0
2023-05-17,14,"岿格","陛玫备",0,5,2,"荐夸老",76,73,76,110,126,131,69,111,0,0
2023-05-17,15,"岿格","陛玫备",0,5,2,"荐夸老",68,65,66,104,111,106,68,120,0,0
2023-05-17,16,"岿格","陛玫备",0,5,2,"荐夸老",77,80,81,121,123,129,77,123,0,0
2023-05-17,17,"岿格","陛玫备",0,5,2,"荐夸老",144,146,146,246,247,237,146,226,0,0
2023-05-17,18,"岿格","陛玫备",0,5,2,"荐夸老",211,216,231,410,447,457,231,443,0,0
2023-05-17,19,"岿格","陛玫备",0,5,2,"荐夸老",245,234,242,457,479,491,233,473,0,0
2023-05-17,20,"岿格","陛玫备",0,5,2,"荐夸老",185,181,181,355,350,342,206,400,0,0
2023-05-17,21,"岿格","陛玫备",0,5,2,"荐夸老",139,115,129,246,219,216,149,253,0,0
2023-05-17,22,"岿格","陛玫备",0,5,2,"荐夸老",90,95,93,168,174,148,93,161,0,0
2023-05-17,23,"岿格","陛玫备",0,5,2,"荐夸老",63,57,52,98,95,76,56,92,0,0
2023-05-17,9,"岿格","畴盔备",0,5,2,"荐夸老",31,38,28,46,59,41,33,46,0,0
2023-05-17,10,"岿格","畴盔备",0,5,2,"荐夸老",67,78,78,105,137,113,72,110,0,0
2023-05-17,11,"岿格","畴盔备",0,5,2,"荐夸老",173,208,182,354,408,357,189,340,0,0
2023-05-17,12,"岿格","畴盔备",0,5,2,"荐夸老",187,205,170,351,386,289,203,335,0,0
2023-05-17,13,"岿格","畴盔备",0,5,2,"荐夸老",142,151,134,270,279,244,147,238,0,0
2023-05-17,14,"岿格","畴盔备",0,5,2,"荐夸老",121,125,112,198,217,189,116,180,0,0
2023-05-17,15,"岿格","畴盔备",0,5,2,"荐夸老",103,108,123,198,175,211,97,159,0,0
2023-05-17,16,"岿格","畴盔备",0,5,2,"荐夸老",131,135,137,249,278,248,136,239,0,0
2023-05-17,17,"岿格","畴盔备",0,5,2,"荐夸老",217,220,206,422,425,404,236,427,0,0
2023-05-17,18,"岿格","畴盔备",0,5,2,"荐夸老",333,335,323,730,704,682,342,695,0,0
2023-05-17,19,"岿格","畴盔备",0,5,2,"荐夸老",346,352,333,725,739,688,347,671,0,0
2023-05-17,20,"岿格","畴盔备",0,5,2,"荐夸老",260,247,261,504,485,475,292,497,0,0
2023-05-17,21,"岿格","畴盔备",0,5,2,"荐夸老",182,166,168,331,304,299,192,318,0,0
2023-05-17,22,"岿格","畴盔备",0,5,2,"荐夸老",123,103,119,223,195,213,117,197,0,0
2023-05-17,23,"岿格","畴盔备",0,5,2,"荐夸老",69,69,73,125,113,117,71,113,0,0
